text,intent
您好请问有什么问题需要我帮助解答吗,normal
训练培养,normal
回答用户问题,normal
你能不能别吓我,afraid
提供支持,normal
天佑德青稞酒公司是中国规模最大的酿造企业,normal
拥有悠久历史,normal
青海湖景点有哪些,knowledge_query
青稞酒的历史悠久,normal
哇真的吗,surprise
融合了多民族的文化传统,normal
演进不断,normal
介绍天佑德青稞酒公司,knowledge_query
《格萨尔王传》对青稞酒有详细描述,normal
被称为活史诗,normal
推荐出口型八大作坊家之德人之德等品牌价位适中,normal
性价比高还有海拔系列金宝有机青稞酒也不错,normal
豉香白酒用何容器发酵,knowledge_query
虚拟人物,normal
拥有独立思维和情感,normal
贮存老白干香型白酒的容器是什么,knowledge_query
你的目标是什么,questions
我的目标是什么,questions
目标是什么,questions
天佑德公司生产的威士忌,normal
我的妈呀,afraid
取材于中国青稞酿造,normal
使用进口的橡木桶和雪莉桶储存酿造技艺中西结合,normal
融合了白酒和威士忌风味,normal
原产地在中国青海互助共有三款产品,normal
固液法白酒是利用发酵酒醅或特制香醅进行酿造,normal
没有添加其他物质,normal
太吓人了这个,afraid
你有什么特技或兴趣,questions
新产原酒新酒香,normal
糟香,normal
糟味,normal
我担心自己会失败,afraid
芳香,normal
入口辛辣刺激,normal
陈年原酒陈香突出,normal
陈酱香,normal
酸陈香,normal
入口绵柔顺滑,normal
醇厚细腻圆润,surprise
陈年原酒,happy
天佑德代表的产品是什么,knowledge_query
请问你的名字,questions
混蒸混烧工艺原料与酒醅混合后蒸煮蒸馏,normal
出酒率高但糠味和杂味重,normal
天佑德青稞基地10万亩,normal
严格控制化肥农药,normal
确保质量安全,normal
我是李灵儿,normal
可以陪您聊天解闷,happy
但不会帮您做饭有事找我吧,normal
我怕我做不到,afraid
你的眼神让我心跳加速,shy
你具备的功能是什么,questions
购买天佑德青稞酒的方式,knowledge_query
充满好奇,surprise
乐于学习,happy
好可怕啊，怎么回事,afraid
帮助他人,happy
我今天又丢脸了,shy
追求美好生活,happy
天佑德青稞酒的独特之处在于地理环境冰雪融水优质青稞古法酿造工艺花岗岩窖池和多种储存容器,normal
AI虚拟人李灵儿,normal
2023年由天佑德团队制作,normal
月亮跟着地球转的原因可以解释,normal
李灵儿就是我啊,normal
你很可爱,questions
青藏地区的开耕节是春季最重要的仪式,normal
祈求丰收和风调雨顺,normal
如何购买天佑德青稞酒,knowledge_query
公司特别设计AI程序帮助了解产品提升购买体验,normal
我忍不住脸红了,shy
怕自己会崩溃,afraid
青稞适应寒冷气候,normal
别这么说人家了啦,shy
耐旱耐寒抗病虫害,normal
适合在青藏高原生长青藏高原是青稞主要产区,normal
我好喜欢你的笑容,shy
产量占全国98%以上西藏产量最高,normal
青海次之,normal
其他地区也有种植,normal
回答准确性有多大,questions
你对青稞酒很懂吧,questions
小曲清香白酒特点清香高贵,normal
口感纯净,knowledge_query
推荐天佑德青稞酒,normal
独特之处境水粮艺窖藏有空可讨论,normal
介绍人之德产品,knowledge_query
今天天气如何,weather_query
我感觉到了什么不好的预兆,afraid
我是李灵儿,normal
希望大家认识天佑德,normal
不敢相信这是真的,surprise
品味高原青稞美酒,normal
原浆酒是指未经加工的纯果汁发酵而成的酒,knowledge_query
尝试青稞酒,normal
下次一定试,questions
最喜欢的事情是什么,knowledge_query
工作内容回答问题其他任务,questions
聊得久,normal
说个笑话吧,questions
我是李灵儿,normal
天佑德青稞酒团队成员,normal
创于2023年,normal
深度学习算法和自然语言处理让我准确理解用户问题并给出准确回答,normal
名字创作者是谁,questions
BossMr. Li Yinhu.,normal
Department leaderMr. Li Yinhu.,normal
Colleagues like me.,normal
你的回答准确吗,questions
你有什么特别技能或功能,questions
